Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-December-2019,1721.50,1732.30,1711.15,1726.45,1722.599719934854411787,65699,3626,113173079.00,15822,24.08,21.15,4.95
6-December-2019,1714.00,1747.50,1713.00,1717.35,1730.879246475030870401,34823,1883,60274408.00,4513,12.96,34.50,3.35
5-December-2019,1739.95,1739.95,1707.85,1714.85,1723.076686662223209657,27006,1717,46533409.00,5854,21.68,32.10,-25.10
4-December-2019,1728.65,1733.95,1711.10,1720.60,1720.308579169175195665,33220,2352,57148651.00,9872,29.72,22.85,-8.05
3-December-2019,1741.95,1750.00,1724.95,1737.10,1738.468936203357015294,179743,1935,312477622.00,121107,67.38,25.05,-4.85
2-December-2019,1704.00,1743.10,1698.10,1738.30,1724.844725666360784481,46859,2061,80824499.00,8932,19.06,45.00,34.30
29-November-2019,1715.00,1719.20,1678.80,1704.00,1693.561580099744556623,32884,2047,55691079.00,10166,30.91,40.40,-11.00
28-November-2019,1728.50,1728.50,1702.20,1713.45,1713.849728213221111695,22812,1145,39096340.00,4187,18.35,26.30,-15.05
27-November-2019,1710.70,1730.55,1705.65,1715.70,1719.198968962960347445,28321,1651,48689434.00,5432,19.18,24.90,5.00
26-November-2019,1722.90,1728.30,1687.85,1710.60,1711.362890938807169173,36099,2084,61778489.00,9167,25.39,40.45,-12.30
25-November-2019,1685.00,1719.90,1666.00,1708.55,1694.854687303779982418,63704,2764,107969023.00,6637,10.42,53.90,23.55
22-November-2019,1715.00,1715.00,1676.25,1682.40,1691.307455006584402282,82012,3000,138707507.00,14152,17.26,38.75,-32.60
21-November-2019,1723.15,1733.55,1711.05,1719.80,1718.971940442213128847,116324,2236,199957692.00,87411,75.14,22.50,-3.35
20-November-2019,1740.00,1748.40,1716.55,1722.80,1729.503047644847787071,59062,1973,102147909.00,7333,12.42,31.85,-17.20
19-November-2019,1740.10,1746.75,1719.20,1721.00,1731.834386283946552958,191367,1931,331415951.00,11538,6.03,27.55,-19.10
18-November-2019,1766.00,1766.00,1734.85,1738.80,1742.959933145591501247,43677,2049,76127261.00,9275,21.24,31.15,-27.20
15-November-2019,1780.00,1783.75,1757.40,1761.65,1770.886910490856592877,20780,1708,36799030.00,8286,39.87,26.35,-18.35
14-November-2019,1771.00,1799.20,1767.05,1775.10,1777.532671751956355377,81018,2686,144012142.00,12299,15.18,32.15,4.10
13-November-2019,1775.00,1786.50,1756.95,1770.40,1770.569568354762529519,30488,1681,53981125.00,9415,30.88,29.55,-4.60
11-November-2019,1793.00,1793.55,1768.40,1773.80,1775.371317486407889745,31636,2142,56165647.00,10510,33.22,25.15,-19.20
8-November-2019,1825.00,1827.20,1791.75,1794.55,1806.176884932802999772,57071,3049,103080321.00,15913,27.88,35.45,-30.45
7-November-2019,1804.00,1830.50,1798.15,1826.65,1813.580404160084254870,60768,3507,110207654.00,24575,40.44,32.35,22.65
6-November-2019,1784.55,1814.75,1781.65,1798.35,1804.783615914050696659,59570,3030,107510960.00,19194,32.22,33.10,13.80
5-November-2019,1784.90,1797.95,1767.55,1794.60,1782.140645586297760210,30360,1543,54105790.00,9873,32.52,30.40,9.70
4-November-2019,1776.90,1790.00,1766.45,1785.65,1780.608953591113729120,23767,1457,42319733.00,7434,31.28,23.55,8.75
1-November-2019,1801.00,1821.40,1761.90,1765.95,1780.729092859890276737,49397,4073,87962675.00,17531,35.49,59.50,-35.05
31-October-2019,1825.30,1833.65,1804.25,1810.75,1820.206785899674390071,21191,1106,38572002.00,5553,26.20,29.40,-14.55
30-October-2019,1823.00,1827.00,1804.45,1821.30,1816.803652558584409373,33456,1963,60782983.00,13415,40.10,22.55,-1.70
29-October-2019,1793.00,1819.50,1774.00,1814.80,1801.901480736553733051,57674,1879,103922866.00,28340,49.14,45.50,21.80
27-October-2019,1801.00,1807.70,1790.00,1793.95,1796.898046297816450500,6091,526,10944906.00,3991,65.52,17.70,-7.05
25-October-2019,1791.00,1808.95,1785.05,1797.00,1799.017151233813828487,81860,1709,147267544.00,25834,31.56,23.90,6.00
24-October-2019,1777.00,1794.80,1753.90,1790.75,1773.756622642949843499,39297,2347,69703314.00,12772,32.50,40.90,13.75
23-October-2019,1765.00,1800.90,1763.20,1766.40,1777.794573773237313682,59710,2926,106152114.00,14624,24.49,37.70,1.40
22-October-2019,1817.05,1821.60,1775.60,1779.80,1795.530431341511673921,50540,2939,90746108.00,14112,27.92,46.00,-37.25
18-October-2019,1812.95,1823.85,1788.70,1816.60,1810.220290981785872945,36016,1743,65196894.00,5303,14.72,35.15,3.65
17-October-2019,1768.30,1816.40,1755.65,1812.95,1796.472409287365564378,39796,2209,71492416.00,9251,23.25,60.75,44.65
16-October-2019,1808.00,1813.90,1757.35,1765.70,1778.122989807474518686,35320,2311,62803304.00,9827,27.82,56.55,-42.30
15-October-2019,1797.00,1824.15,1797.00,1802.50,1810.667062160508703954,53941,2166,97669192.00,20560,38.12,27.15,5.50
14-October-2019,1789.00,1806.15,1785.00,1797.65,1797.383399563775433983,33469,1885,60156625.00,11869,35.46,21.15,8.65
11-October-2019,1782.00,1801.60,1764.55,1790.00,1786.930343427209322856,33981,1915,60721680.00,6529,19.21,37.05,8.00
10-October-2019,1770.00,1793.25,1758.85,1778.45,1778.811191392859026422,37922,2022,67456078.00,6182,16.30,34.40,8.45
9-October-2019,1723.00,1777.40,1723.00,1773.15,1750.640703241071919881,36346,1676,63628787.00,6591,18.13,54.40,50.15
7-October-2019,1724.00,1743.00,1717.80,1722.60,1728.516892398420710680,40018,1677,69171789.00,17175,42.92,25.20,-1.40
4-October-2019,1752.00,1760.00,1717.55,1724.75,1738.652148112983622122,25278,1569,43949649.00,4828,19.10,42.45,-27.25
3-October-2019,1764.70,1766.40,1733.25,1749.25,1746.529522933905404024,39156,1955,68387110.00,7083,18.09,33.15,-15.45
1-October-2019,1767.35,1799.00,1758.00,1764.70,1775.697009034525261266,76263,2255,135419981.00,6485,8.50,41.00,-2.65
30-September-2019,1772.00,1772.00,1738.50,1763.70,1752.652555459304734284,26551,1446,46534678.00,5490,20.68,33.50,-8.30
27-September-2019,1770.00,1780.40,1736.40,1776.25,1754.571731846433230171,39097,1922,68598491.00,6902,17.65,44.00,6.25
26-September-2019,1756.05,1778.75,1752.00,1770.70,1765.192245828832072980,41655,2477,73529083.00,11068,26.57,26.75,14.65
25-September-2019,1781.00,1781.00,1728.20,1752.40,1748.632461009780597409,37830,2252,66150766.00,5859,15.49,52.80,-28.60
24-September-2019,1802.10,1802.10,1752.00,1766.95,1770.304802617890177237,52867,3038,93590704.00,13818,26.14,50.10,-35.15
23-September-2019,1690.00,1819.55,1690.00,1804.25,1787.722419943939522636,235460,10447,420937121.00,57593,24.46,129.55,114.25
20-September-2019,1554.40,1724.00,1541.95,1672.35,1642.118564833442747929,188884,8303,310169923.00,55714,29.50,182.05,117.95
19-September-2019,1550.00,1563.30,1545.15,1554.35,1557.371590931435200660,50857,3565,79203247.00,18879,37.12,18.15,4.35
18-September-2019,1542.00,1560.85,1536.30,1548.10,1550.368421052631578947,36898,2082,57205494.00,10241,27.75,24.55,6.10
17-September-2019,1525.00,1542.95,1519.25,1531.05,1531.771604766023941736,35837,1975,54894099.00,9996,27.89,23.70,6.05
16-September-2019,1515.00,1525.95,1501.25,1520.55,1513.591710412912324688,38289,2782,57953913.00,10089,26.35,24.70,5.55
13-September-2019,1537.00,1552.35,1528.30,1547.95,1540.186768905754860920,25561,2178,39368714.00,8216,32.14,24.05,10.95
12-September-2019,1574.00,1574.00,1537.45,1539.60,1548.769961031423596716,24122,1767,37359429.00,4978,20.64,36.55,-34.40
11-September-2019,1544.10,1564.50,1543.60,1561.30,1557.640988032934431147,29999,1866,46727672.00,12559,41.86,20.90,17.20
9-September-2019,1531.00,1543.95,1524.90,1540.80,1539.216415950782158532,53314,1949,82061784.00,9315,17.47,19.05,9.80
6-September-2019,1518.50,1540.00,1518.50,1532.65,1529.857994692034605176,29013,1353,44385770.00,9668,33.32,21.50,14.15
5-September-2019,1537.60,1545.80,1516.00,1520.15,1527.035118266320216442,37331,1927,57005748.00,9375,25.11,29.80,-17.45
4-September-2019,1588.00,1588.00,1527.90,1534.90,1540.726942343581180630,40724,2069,62744564.00,8670,21.29,60.10,-53.10
3-September-2019,1608.00,1609.00,1574.35,1576.50,1589.377754927163667523,29175,1657,46370096.00,9627,33.00,34.65,-31.50
30-August-2019,1615.00,1621.95,1595.75,1615.20,1607.907450900302937472,29379,1475,47238713.00,6777,23.07,26.20,0.20
29-August-2019,1604.00,1620.00,1589.50,1615.40,1604.407404923200751224,44727,1650,71760330.00,17307,38.69,30.50,11.40
28-August-2019,1600.00,1606.15,1590.80,1603.70,1599.325598041062346957,26545,1297,42454098.00,6503,24.50,15.35,3.70
27-August-2019,1599.50,1606.75,1586.70,1601.15,1597.826396820320709031,65667,2760,104924466.00,29423,44.81,20.05,1.65
26-August-2019,1595.00,1601.30,1577.45,1597.90,1589.685150153700638448,25374,1334,40336671.00,3949,15.56,23.85,2.90
23-August-2019,1565.00,1583.10,1556.00,1579.75,1567.218713908192228638,51085,1411,80061368.00,10280,20.12,27.10,14.75
22-August-2019,1590.00,1593.90,1567.00,1570.35,1578.078158103813559322,30208,1675,47670585.00,8843,29.27,26.90,-19.65
21-August-2019,1590.00,1595.00,1580.00,1589.45,1587.814697682160542632,24031,1190,38156775.00,6067,25.25,15.00,-0.55
20-August-2019,1584.00,1599.05,1583.30,1595.05,1591.267081411562801673,27969,1962,44506149.00,6928,24.77,15.75,11.05
19-August-2019,1601.75,1609.40,1582.25,1586.55,1596.075244620361254545,49771,2001,79438261.00,7992,16.06,27.15,-15.20
16-August-2019,1568.00,1600.00,1561.00,1597.00,1582.762693083349954568,45123,2294,71419001.00,12857,28.49,39.00,29.00
14-August-2019,1572.85,1575.95,1553.75,1569.15,1566.614755004977325517,36164,1519,56655056.00,7497,20.73,22.20,-3.70
13-August-2019,1575.00,1593.50,1567.60,1572.75,1582.452599762193156941,89989,2595,142403327.00,46028,51.15,25.90,-2.25
9-August-2019,1568.00,1581.55,1561.40,1575.20,1575.039049192505218939,78081,2552,122980624.00,12729,16.30,20.15,7.20
8-August-2019,1560.20,1570.05,1540.65,1566.30,1553.671754892024635534,64135,2236,99644738.00,15479,24.14,29.40,6.10
7-August-2019,1568.80,1575.00,1552.00,1559.00,1562.077218505539626915,56502,3016,88260487.00,12343,21.85,23.00,-9.80
6-August-2019,1520.00,1570.00,1520.00,1566.30,1554.185379650242925750,71421,3677,111001474.00,19520,27.33,50.00,46.30
5-August-2019,1540.00,1550.00,1522.20,1524.60,1530.642303482810836744,66699,3394,102092311.00,15587,23.37,27.80,-15.40
2-August-2019,1501.00,1549.00,1500.00,1545.20,1532.240946441171784307,87866,4516,134631883.00,24534,27.92,49.00,44.20
1-August-2019,1520.80,1531.20,1494.30,1504.45,1507.875560880494279606,42567,2416,64185739.00,13140,30.87,36.90,-16.35
31-July-2019,1508.00,1524.75,1496.10,1521.25,1512.618731352964067972,77090,2318,116607778.00,11042,14.32,28.65,13.25
30-July-2019,1513.10,1526.60,1503.30,1508.10,1513.880467178302660010,53684,3213,81271159.00,11541,21.50,23.30,-5.00
29-July-2019,1524.60,1538.35,1507.00,1513.10,1520.348492955234528268,61677,3156,93770534.00,12826,20.80,31.35,-11.50
26-July-2019,1495.00,1530.00,1486.10,1524.60,1512.218599870933817729,83678,4480,126539428.00,30887,36.91,43.90,29.60
25-July-2019,1483.00,1502.65,1459.10,1495.50,1487.182793702058942268,123850,6921,184187589.00,30152,24.35,43.55,12.50
24-July-2019,1430.00,1493.40,1396.00,1483.60,1452.364401574408343361,319104,15108,463455290.00,56886,17.83,97.40,53.60
23-July-2019,1410.00,1443.75,1402.00,1428.35,1426.706039495544479685,105936,7396,151139531.00,38275,36.13,41.75,18.35
22-July-2019,1385.00,1409.70,1359.40,1403.35,1394.791250770178681454,73035,3151,101868579.00,16698,22.86,50.30,18.35
19-July-2019,1389.95,1398.85,1365.00,1368.00,1376.778243082176336049,31043,2517,42739327.00,10358,33.37,33.85,-21.95
18-July-2019,1400.00,1400.00,1377.20,1383.70,1384.800937480976441224,16427,1082,22748125.00,5271,32.09,22.80,-16.30
17-July-2019,1375.05,1404.00,1375.05,1394.85,1390.196348206249196348,69993,2935,97304013.00,18354,26.22,28.95,19.80
16-July-2019,1354.95,1375.00,1346.00,1371.90,1368.002795527156549520,52584,2423,71935059.00,26056,49.55,29.00,16.95
15-July-2019,1370.00,1370.00,1348.20,1353.80,1356.981683494850068496,39418,2686,53489504.00,17280,43.84,21.80,-16.20
12-July-2019,1331.00,1367.70,1326.20,1360.40,1348.061527006904020576,29548,1469,39832522.00,8231,27.86,41.50,29.40
11-July-2019,1323.00,1336.45,1311.05,1332.70,1328.086673889490790899,30459,1564,40452192.00,9174,30.12,25.40,9.70
10-July-2019,1336.80,1338.45,1312.60,1322.85,1326.776110137306456324,27384,1691,36332437.00,5354,19.55,25.85,-13.95
9-July-2019,1342.05,1342.05,1291.45,1320.45,1309.503643162235261080,67661,3416,88602326.00,18234,26.95,50.60,-21.60
8-July-2019,1358.60,1361.35,1333.10,1339.75,1342.442886420019415381,27813,1541,37337364.00,8569,30.81,28.25,-18.85
5-July-2019,1360.60,1373.00,1353.95,1358.40,1364.317270025665270836,29612,1490,40400163.00,9088,30.69,19.05,-2.20
4-July-2019,1364.80,1366.65,1352.00,1359.80,1362.446665822036403564,118395,1866,161306873.00,94856,80.12,14.65,-5.00
3-July-2019,1353.60,1370.55,1350.25,1352.35,1358.433727910871897171,53137,2299,72183093.00,16032,30.17,20.30,-1.25
2-July-2019,1357.65,1359.50,1341.75,1345.95,1347.710837096213963181,28790,1543,38800595.00,12547,43.58,17.75,-11.70
1-July-2019,1365.00,1371.75,1352.00,1354.15,1361.447727194284333689,28973,1615,39445225.00,10974,37.88,19.75,-10.85
28-June-2019,1365.00,1370.90,1350.00,1357.65,1357.535667271498203294,28107,1383,38156255.00,10059,35.79,20.90,-7.35
27-June-2019,1366.90,1369.50,1357.95,1361.90,1365.433806719334683831,468469,2040,639663410.00,438379,93.58,11.55,-5.00
26-June-2019,1361.50,1370.10,1352.20,1359.90,1361.962819150884647789,27299,1217,37180223.00,7851,28.76,17.90,-1.60
25-June-2019,1374.90,1374.90,1360.15,1363.20,1364.381081011551027758,38871,1793,53034857.00,18108,46.58,14.75,-11.70
24-June-2019,1383.15,1396.70,1368.70,1376.45,1376.547768698931489629,25456,1156,35041400.00,8878,34.88,28.00,-6.70
21-June-2019,1384.00,1394.00,1372.65,1382.95,1383.315504790401933423,34757,1287,48079897.00,15597,44.87,21.35,-1.05
20-June-2019,1370.00,1404.15,1360.85,1390.10,1388.168390958267344042,48619,1512,67491359.00,27141,55.82,43.30,20.10
19-June-2019,1390.80,1396.80,1371.90,1381.75,1384.714755582377791188,33140,1487,45889447.00,8790,26.52,24.90,-9.05
18-June-2019,1413.85,1413.85,1376.65,1380.40,1384.345788442091859027,80101,2953,110887482.00,56983,71.14,37.20,-33.45
17-June-2019,1415.00,1424.60,1397.15,1401.80,1408.272061694650527137,30732,1277,43279017.00,8953,29.13,27.45,-13.20
14-June-2019,1430.00,1431.70,1411.00,1412.65,1418.909698681732580037,42480,1839,60275284.00,17704,41.68,20.70,-17.35
13-June-2019,1438.70,1438.70,1421.10,1427.15,1429.752373977785914805,40965,2942,58569806.00,10933,26.69,17.60,-11.55
12-June-2019,1434.80,1439.80,1420.25,1425.55,1430.002465912387583405,34470,1797,49292185.00,10550,30.61,19.55,-9.25
11-June-2019,1435.00,1435.00,1411.00,1426.25,1423.784164255508568884,35944,1580,51176498.00,11809,32.85,24.00,-8.75
10-June-2019,1423.05,1442.00,1417.45,1422.00,1423.701453379674751895,163137,5428,232258384.00,117998,72.33,24.55,-1.05
7-June-2019,1427.50,1438.25,1413.35,1421.10,1422.705903737094663370,68770,1705,97839485.00,32436,47.17,24.90,-6.40
6-June-2019,1428.00,1459.55,1423.65,1427.80,1437.498943513170869136,170376,4345,244915320.00,79833,46.86,35.90,-0.20
4-June-2019,1459.00,1459.00,1417.55,1421.25,1426.926880833290362501,58179,2765,83017179.00,22683,38.99,41.45,-37.75
3-June-2019,1424.95,1464.90,1424.95,1458.00,1453.190433516770165429,237684,6587,345400115.00,149609,62.94,39.95,33.05
31-May-2019,1377.20,1426.00,1377.20,1406.70,1412.601440893618427575,181554,6939,256463442.00,36962,20.36,48.80,29.50
30-May-2019,1359.35,1387.50,1353.60,1373.35,1373.211586157496530420,111685,3047,153367136.00,45945,41.14,33.90,14.00
29-May-2019,1364.00,1365.00,1347.80,1359.35,1354.757991518477602366,28061,1630,38015864.00,12440,44.33,17.20,-4.65
28-May-2019,1366.15,1387.80,1360.55,1366.30,1373.942194803783019893,36796,1866,50555577.00,11720,31.85,27.25,0.15
27-May-2019,1393.20,1395.00,1362.00,1365.70,1372.278265982816634543,122444,2378,168027240.00,88521,72.30,33.00,-27.50
24-May-2019,1385.00,1399.00,1377.35,1385.55,1390.005281332520820637,59076,1885,82115952.00,24231,41.02,21.65,0.55
23-May-2019,1375.20,1386.90,1359.00,1369.45,1374.563083189335966428,162040,2196,222734202.00,113382,69.97,27.90,-5.75
22-May-2019,1379.00,1379.00,1349.00,1366.75,1364.519819945564938237,28658,1353,39104409.00,7996,27.90,30.00,-12.25
21-May-2019,1383.50,1383.85,1352.20,1358.55,1371.126005551112574681,42514,2398,58292051.00,14416,33.91,31.65,-24.95
20-May-2019,1335.15,1377.00,1335.15,1372.75,1356.570065182634362317,40655,1827,55151356.00,11821,29.08,41.85,37.60
17-May-2019,1306.90,1329.00,1301.75,1318.15,1317.674679223931811129,54789,2250,72194078.00,20167,36.81,27.25,11.25
16-May-2019,1311.70,1314.00,1294.50,1307.00,1303.330919787306256363,26517,1325,34560426.00,7128,26.88,19.50,-4.70
15-May-2019,1327.00,1328.60,1303.65,1307.15,1310.834492511038642463,34651,1699,45421726.00,12179,35.15,24.95,-19.85
14-May-2019,1331.70,1333.45,1301.90,1318.85,1316.649692468376465127,86170,3005,113455704.00,28630,33.22,31.55,-12.85
13-May-2019,1340.00,1344.30,1324.25,1332.90,1333.429577270342656763,36217,1996,48292819.00,14756,40.74,20.05,-7.10
10-May-2019,1310.05,1355.00,1310.05,1340.95,1329.715212330216749872,321292,6160,427226860.00,220315,68.57,44.95,30.90
9-May-2019,1390.00,1393.00,1347.00,1355.80,1367.860732284341802596,152591,5151,208723237.00,73177,47.96,46.00,-34.20
8-May-2019,1382.80,1399.00,1365.65,1387.60,1381.643477802244168721,75841,2235,104785223.00,33144,43.70,33.35,4.80
7-May-2019,1431.50,1431.50,1377.15,1387.65,1390.907842740432240128,93883,2799,130582601.00,12095,12.88,54.35,-43.85
6-May-2019,1435.00,1447.75,1410.00,1414.90,1424.759953135707496076,45237,1733,64451866.00,11568,25.57,37.75,-20.10
3-May-2019,1441.00,1455.00,1433.40,1437.75,1443.724325748923833787,22766,869,32867828.00,5890,25.87,21.60,-3.25
2-May-2019,1471.90,1471.90,1433.00,1437.85,1449.003332978761124703,28203,1360,40866241.00,7129,25.28,38.90,-34.05
30-April-2019,1456.00,1476.90,1450.00,1463.00,1466.498135524092524616,34326,1703,50339015.00,8976,26.15,26.90,7.00
26-April-2019,1448.00,1456.60,1436.80,1448.05,1446.357903162388361512,71212,1977,102998039.00,47764,67.07,19.80,0.05
25-April-2019,1445.00,1459.70,1439.60,1448.25,1451.780033657239020682,18421,967,26743240.00,6016,32.66,20.10,3.25
24-April-2019,1435.00,1458.45,1433.65,1449.15,1449.284235209952107470,50321,1287,72929432.00,29688,59.00,24.80,14.15
23-April-2019,1450.00,1454.10,1427.55,1431.30,1435.913982045816194793,33307,1273,47825987.00,12198,36.62,26.55,-18.70
22-April-2019,1464.00,1464.00,1435.10,1443.25,1443.493888192868994006,29533,1278,42630705.00,6571,22.25,28.90,-20.75
18-April-2019,1462.00,1478.80,1460.30,1465.35,1467.740438182986929505,37336,1671,54799557.00,10690,28.63,18.50,3.35
16-April-2019,1449.90,1464.90,1442.05,1455.85,1457.023961802068467325,56757,2382,82696309.00,16198,28.54,22.85,5.95
15-April-2019,1446.95,1450.65,1427.00,1432.30,1438.364479586406143085,39459,1482,56756424.00,9310,23.59,23.65,-14.65
12-April-2019,1430.00,1444.80,1425.15,1437.60,1437.731785680536743629,95241,3135,136931013.00,49569,52.05,19.65,7.60
11-April-2019,1411.45,1431.60,1409.65,1422.65,1422.575759008050920893,63471,3071,90292306.00,15246,24.02,21.95,11.20
10-April-2019,1458.00,1458.00,1405.00,1412.45,1426.162708185118298400,109638,4389,156361627.00,51496,46.97,53.00,-45.55
9-April-2019,1470.00,1474.10,1439.70,1443.50,1458.372705835793084115,545787,8063,795960864.00,165163,30.26,34.40,-26.50
8-April-2019,1519.90,1519.90,1486.95,1496.40,1496.979106210098665118,24122,1245,36110130.00,8675,35.96,32.95,-23.50
5-April-2019,1518.95,1523.70,1504.05,1514.75,1513.002327499852689882,33942,1316,51354325.00,12607,37.14,19.65,-4.20
4-April-2019,1510.00,1525.00,1504.00,1518.70,1516.984956699425902500,51385,2483,77950272.00,19485,37.92,21.00,8.70
3-April-2019,1518.00,1529.95,1491.25,1496.95,1514.758385213588677538,46421,2230,70316599.00,13340,28.74,38.70,-21.05
2-April-2019,1490.20,1520.00,1485.00,1515.75,1508.774634410543419389,55390,2446,83571027.00,18191,32.84,35.00,25.55
1-April-2019,1497.55,1503.75,1487.85,1490.45,1496.047792716781884491,18371,823,27483894.00,5606,30.52,15.90,-7.10
29-March-2019,1500.70,1507.95,1485.00,1491.90,1493.096772279577548356,33708,1150,50329306.00,12387,36.75,22.95,-8.80
28-March-2019,1482.00,1505.00,1473.70,1494.50,1487.588438560336393347,48039,1616,71462261.00,18740,39.01,31.30,12.50
27-March-2019,1486.55,1495.00,1465.90,1472.90,1474.068786331814392252,87561,2305,129070937.00,28511,32.56,29.10,-13.65
26-March-2019,1465.95,1491.25,1458.00,1484.45,1483.133135876057586916,162398,2328,240857855.00,116951,72.02,33.25,18.50
25-March-2019,1466.50,1474.80,1452.30,1456.60,1458.191686736241191686,67266,1743,98086722.00,38626,57.42,22.50,-9.90
22-March-2019,1465.00,1479.00,1454.10,1470.70,1468.174788014536146092,87506,2144,128474103.00,41132,47.00,24.90,5.70
20-March-2019,1456.20,1464.80,1449.00,1454.95,1455.736129600810005062,53333,1610,77638775.00,36082,67.65,15.80,-1.25
19-March-2019,1446.00,1458.95,1440.20,1453.90,1453.971658330881631852,20394,1288,29652298.00,7947,38.97,18.75,7.90
18-March-2019,1441.30,1459.00,1436.35,1445.80,1445.197701027087435474,37582,1719,54313420.00,13122,34.92,22.65,4.50
15-March-2019,1435.05,1456.65,1430.00,1432.25,1441.714274134716705844,49348,1790,71145716.00,14423,29.23,26.65,-2.80
14-March-2019,1435.20,1446.00,1420.45,1434.05,1434.478432311916124633,54271,2096,77850579.00,21719,40.02,25.55,-1.15
13-March-2019,1432.00,1434.80,1418.35,1428.45,1425.807813946312866399,25928,1076,36968345.00,9865,38.05,16.45,-3.55
12-March-2019,1418.50,1444.35,1418.50,1427.25,1431.771526911154945453,49682,2081,71133273.00,20761,41.79,25.85,8.75
11-March-2019,1383.60,1423.50,1383.60,1417.90,1412.210804103609492366,225655,5291,318672429.00,138444,61.35,39.90,34.30
8-March-2019,1397.25,1397.25,1380.70,1383.60,1386.445249039733014293,31762,1461,44036274.00,8894,28.00,16.55,-13.65
7-March-2019,1399.05,1405.20,1392.05,1397.25,1398.785236365622525056,36617,1533,51219319.00,12534,34.23,13.15,-1.80
6-March-2019,1406.05,1408.00,1387.20,1393.75,1392.383708790571421942,86206,2634,120031830.00,60074,69.69,20.80,-12.30
5-March-2019,1394.50,1409.00,1384.80,1401.20,1399.599890375362877849,49259,1821,68942891.00,30958,62.85,24.20,6.70
1-March-2019,1407.60,1417.70,1388.15,1392.15,1400.361772486772486772,40824,1971,57168369.00,10004,24.51,29.55,-15.45
28-February-2019,1413.00,1415.45,1401.00,1405.05,1408.124851775572614366,64092,1195,90249538.00,40692,63.49,14.45,-7.95
27-February-2019,1401.25,1428.45,1395.40,1402.50,1405.530825171442884040,115782,2656,162735170.00,50800,43.88,33.05,1.25
26-February-2019,1399.00,1406.50,1379.15,1401.25,1396.632865731462925851,32435,1287,45299787.00,12094,37.29,27.35,2.25
25-February-2019,1402.80,1405.80,1391.75,1398.75,1399.114309879314270843,30741,1766,43010173.00,16801,54.65,14.05,-4.05
22-February-2019,1400.00,1406.95,1383.95,1398.30,1401.825272807771440477,115191,928,161477655.00,6726,5.84,23.00,-1.70
21-February-2019,1398.55,1407.75,1392.00,1397.75,1399.483141288376769004,77586,4201,108580299.00,44705,57.62,15.75,-0.80
20-February-2019,1384.15,1396.40,1377.00,1394.40,1389.060114469031387845,27431,1042,38103308.00,5405,19.70,19.40,10.25
19-February-2019,1376.00,1397.00,1372.00,1378.95,1384.374773497203182856,25386,1393,35143738.00,6245,24.60,25.00,2.95
18-February-2019,1400.00,1400.00,1346.75,1379.75,1370.234368103575106664,61173,2331,83821347.00,13876,22.68,53.25,-20.25
15-February-2019,1399.45,1402.80,1373.00,1395.25,1386.073151733653803356,44934,1345,62281811.00,4688,10.43,29.80,-4.20
14-February-2019,1419.65,1422.45,1397.05,1399.45,1407.677469803347419558,30053,1396,42304931.00,11080,36.87,25.40,-20.20
13-February-2019,1455.90,1455.90,1416.75,1423.10,1433.380858234104695574,22255,854,31899891.00,8249,37.07,39.15,-32.80
12-February-2019,1435.00,1456.55,1434.55,1448.70,1447.704276598467811237,109386,2941,158358580.00,60686,55.48,22.00,13.70
11-February-2019,1450.00,1456.15,1427.00,1437.95,1439.041630872926716447,45399,2012,65331051.00,11255,24.79,29.15,-12.05
8-February-2019,1475.00,1478.60,1445.00,1448.40,1458.064272169548243167,44825,1602,65357731.00,9455,21.09,33.60,-26.60
7-February-2019,1474.75,1476.00,1457.65,1472.05,1467.203750669762457581,27995,1261,41074369.00,10163,36.30,18.35,-2.70
6-February-2019,1468.70,1472.95,1433.85,1465.85,1465.971531501687405536,48299,1967,70804959.00,16330,33.81,39.10,-2.85
5-February-2019,1444.00,1465.95,1444.00,1450.45,1453.594619937877278321,34126,1452,49605370.00,7193,21.08,21.95,6.45
4-February-2019,1453.00,1453.00,1430.30,1448.40,1442.545080279950596953,41293,2473,59567014.00,14894,36.07,22.70,-4.60
1-February-2019,1416.00,1469.35,1409.50,1456.95,1447.667272588511999333,144133,5202,208656627.00,37032,25.69,59.85,40.95
31-January-2019,1396.45,1415.00,1392.05,1412.65,1407.560756176291987599,62578,2446,88082337.00,30500,48.74,22.95,16.20
30-January-2019,1394.00,1415.00,1373.50,1388.75,1390.825744616951542770,76583,2549,106513608.00,14903,19.46,41.50,-5.25
29-January-2019,1380.00,1400.00,1373.05,1392.50,1389.768238327470418931,100064,3605,139065769.00,54646,54.61,26.95,12.50
28-January-2019,1370.00,1390.00,1368.35,1379.20,1381.759065728656878738,117696,1912,162627515.00,75302,63.98,21.65,9.20
25-January-2019,1405.00,1415.00,1353.15,1372.20,1378.163863563230719725,93230,3800,128486217.00,23085,24.76,61.85,-32.80
24-January-2019,1400.00,1413.30,1396.00,1400.25,1401.851305820563408196,222006,4597,311219401.00,148880,67.06,17.30,0.25
23-January-2019,1430.00,1430.00,1390.75,1396.05,1406.890564220353424962,134965,5175,189880985.00,37382,27.70,39.25,-33.95
22-January-2019,1425.00,1431.50,1378.00,1406.55,1408.785980901323504774,298450,8604,420452176.00,47061,15.77,53.50,-18.45
